Date,Open,High,Low,Close,Volume
2024-03-18,2803.3982824301775,2803.3982824301775,2755.713123229734,2784.32421875,940424
2024-03-19,2777.9661233321626,2777.9661233321626,2739.817996990629,2753.610107421875,1199135
2024-03-20,2753.6100525788056,2775.080552420289,2736.443348305445,2763.19580078125,818910
2024-03-21,2782.85697459982,2783.248141920194,2744.7088473557455,2759.52783203125,1167680
2024-03-22,2759.527757459599,2792.7850982608375,2746.6650873493313,2779.433349609375,1652689
2024-03-26,2758.4029135367527,2782.0253110497415,2748.6213429213744,2753.169677734375,1372390
2024-03-27,2756.3979080641907,2780.7541645163255,2756.1533687753617,2768.673828125,1156231
2024-03-28,2773.1242137041318,2805.3544409880787,2757.4247451692445,2784.568603515625,1864623
2024-04-01,2798.4585357840074,2823.401542086254,2790.0465279236687,2808.2890625,558086
2024-04-02,2811.272317278151,2829.2213558606977,2793.6165347643023,2811.4189453125,562473
2024-04-03,2782.8570710205126,2821.543233776419,2782.8570710205126,2806.67529296875,816676
2024-04-04,2807.310872585835,2878.9608800481737,2788.9704269896733,2854.555908203125,1831347
2024-04-05,2860.131359165076,2863.7994482884924,2817.092446783659,2820.467041015625,1155672
2024-04-08,2844.4810812964647,2845.41028285649,2811.0281534802125,2828.83056640625,570695
2024-04-09,2829.808729744099,2852.7464679183972,2782.8571849712966,2794.74169921875,1017670
2024-04-10,2820.320397345162,2835.775327194423,2795.572975101407,2833.4765625,740495
2024-04-12,2826.873743588796,2829.8082146029024,2782.8566783772058,2792.149169921875,1766311
2024-04-15,2768.379993252405,2791.171099934064,2750.9200334588636,2782.269775390625,884519
2024-04-16,2765.8855616853007,2779.3841761257327,2758.4027561147304,2768.184326171875,911249
2024-04-18,2792.638459614104,2796.7466715829582,2738.9377315180564,2746.37158203125,1732434
2024-04-19,2729.058505865138,2760.457446563307,2705.7293618240974,2747.203369140625,1337807
2024-04-22,2784.422125179301,2784.422125179301,2752.5830634834483,2779.77587890625,676040
2024-04-23,2789.7042998270153,2815.0874310908584,2781.8790423239943,2812.10400390625,929062
2024-04-24,2819.978048024977,2820.1249148791007,2797.5293896701464,2805.110107421875,718441
2024-04-25,2802.420259581098,2807.2131341354066,2767.2555574885973,2798.94775390625,1594152
2024-04-26,2807.3110932717395,2815.331934348078,2775.0808621053397,2782.025634765625,625507
2024-04-29,2782.0253236301846,2811.1744519574013,2776.9879102636355,2805.550048828125,566219
2024-04-30,2792.6386424901307,2848.3935996256605,2792.6386424901307,2813.08203125,1290649
2024-05-02,2812.299720212527,2922.7335670313487,2812.299720212527,2910.40869140625,2493406
2024-05-03,2917.8914337245074,2931.536676800895,2845.703395723391,2865.755615234375,1594445
2024-05-06,2885.5632257754028,2894.366639006582,2847.61068541719,2868.10302734375,768806
2024-05-07,2882.629169834712,2903.1215147124385,2840.568411672889,2849.371826171875,629534
2024-05-08,2836.655550839646,2841.546336272128,2759.381141006428,2781.194091796875,1652877
2024-05-09,2766.2281872011977,2791.611315344103,2644.741127165606,2650.903564453125,3547959
2024-05-10,2640.0459253072845,2731.6015223527634,2611.7772815783496,2710.7177734375,2478584
2024-05-13,2710.7176828148404,2831.764615876937,2693.9423851903925,2816.358642578125,2748823
2024-05-14,2816.114336335953,2824.9177503779893,2779.922523052024,2803.544921875,999330
2024-05-15,2803.545017364875,2811.4681857957303,2744.855588418978,2752.24072265625,1230520
2024-05-16,2759.4301074448294,2775.6186550514135,2725.683687828349,2752.5830078125,1534319
2024-05-17,2753.120966745244,2776.2053301615915,2725.243490432507,2748.5234375,1325150
2024-05-21,2753.5120738657647,2804.327284447823,2739.8178752746026,2789.50830078125,921822
2024-05-22,2789.5084117321644,2831.7647498754654,2774.640471860543,2822.716796875,933846
2024-05-23,2821.983041948047,2857.441234416198,2814.4512805508684,2840.323486328125,1181894
